[0.005624720986255721, -0.000415246577421275, -0.008482202380960726, -0.017758774970792555, -0.025684849221330935, -0.03307237502176995, -0.0461862691477214, -0.05785818961624895, -0.06825474139195872, -0.08154951025305017, -0.09161115559180114, -0.10352598458278343]
[0.008457530295920378, -0.0005718607178476245, -0.012635233353787698, -0.026536027541984985, -0.0384272920158142, -0.04935922081557126, -0.06911696219393504, -0.0863494940624169, -0.10200745040414834, -0.12155239900835713, -0.1362875185480206, -0.15390885836015672]
[0.011314807188689319, -0.0006674319968972884, -0.016682756878338815, -0.035190343677686274, -0.05104860458048975, -0.0653463124372969, -0.09184856399141218, -0.11431289437398087, -0.13530490098200723, -0.16062578666657554, -0.17961983711333815, -0.20264927578893727]
[0.014204589249993587, -0.0006818941309160073, -0.020589905538185797, -0.04368014058329917, -0.06350651956221295, -0.08110381068089242, -0.11430790668099758, -0.14156850266694357, -0.1679863118692012, -0.19845551096454297, -0.22118733539865656, -0.2492241057195527]
[0.01713481279550669, -0.0005954242154342524, -0.024322084434680768, -0.05196335813948398, -0.0757572085337406, -0.09654692497803948, -0.13641625690707757, -0.16793374060825247, -0.19988398208295816, -0.2347258269808029, -0.261109854958233, -0.29426744583956777]
[0.02011328704065877, -0.00038850718316833717, -0.027845057214520498, -0.05999739060306292, -0.08775496796555526, -0.11198578105629943, -0.1580882649508396, -0.19322348193418948, -0.2308225707501732, -0.2691214787807851, -0.2986935692943739, -0.3369139633399944]
[0.02314767234584462, -4.1996279494958586e-05, -0.031125036760921456, -0.06773904602642779, -0.09945195171385136, -0.12725209997876938, -0.17923114907728527, -0.21725068872184367, -0.2606190190984061, -0.30133110782207234, -0.3335718875173011, -0.3767077127437237]
[0.026245448719316423, 0.0004628107144437739, -0.034128802645562915, -0.07514455753607481, -0.11079797988592993, -0.14219010428831413, -0.1997441732384272, -0.2398276350815639, -0.28908322130869496, -0.33105202060083727, -0.3653989876222189, -0.4133209615612226]
[0.02941389772084487, 0.0011441120756922566, -0.036823811913015904, -0.08216962165265954, -0.12174040550221127, -0.1567376061126635, -0.21951846575369285, -0.26076769195127736, -0.3160194910958249, -0.3579961055726452, -0.3993580122060728, -0.4464634282319657]
[0.03266007473051182, 0.0020195269582796607, -0.03917833826835004, -0.08876949882071272, -0.13310480878487094, -0.17082595418756052, -0.2384372378801759, -0.2819987549864171, -0.34122887538042423, -0.3818966794254751, -0.4323849503176718, -0.4758883834655118]
[0.035990784378982406, 0.00310602255660856, -0.0411616208192364, -0.09489916354365946, -0.144287759389674, -0.1843799287804471, -0.25637644496486306, -0.3021791677914419, -0.3645122893625234, -0.40603554652194473, -0.46329642660115367, -0.5038381395032552]
